RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Binocular,Index Binocular,Pupil Diameter Right [mm],Point of Regard Binocular X [px],Point of Regard Binocular Y [px],Point of Regard Right X [px],Point of Regard Right Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Video Time [h:m:s:ms],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
566561.5,14:47:22:202,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,-,-,0.0,0.0,0.0,0.0,0.0,00:00:00:232,-,-,-,-,-,-,-,-
566578.3,14:47:22:218,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,-,-,0.0,0.0,0.0,0.0,0.0,00:00:00:232,-,-,-,-,-,-,-,-
566594.8,14:47:22:235,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,301.6,-123.7,0.0,0.0,0.0,0.0,0.0,00:00:00:266,-,-,-,-,-,-,-,-
566611.3,14:47:22:251,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,-,-,0.0,0.0,0.0,0.0,0.0,00:00:00:299,-,-,-,-,-,-,-,-
566627.9,14:47:22:268,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,533.7,353.4,0.0,0.0,0.0,0.0,0.0,00:00:00:299,-,-,-,-,-,-,-,-
566644.5,14:47:22:285,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,524.8,275.8,0.0,0.0,0.0,0.0,0.0,00:00:00:332,-,-,-,-,-,-,-,-
566661.1,14:47:22:301,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,280.6,153.3,43.5,-353.2,0.4,0.5,0.8,00:00:00:332,-,-,-,-,-,-,-,-
566677.8,14:47:22:318,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,215.0,263.6,85.9,-273.5,0.4,0.4,0.8,00:00:00:366,-,-,-,-,-,-,-,-
566694.3,14:47:22:334,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,207.8,289.0,86.0,-273.5,0.4,0.4,0.8,00:00:00:366,-,-,-,-,-,-,-,-
566711.0,14:47:22:351,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,217.0,266.7,92.0,-260.3,0.4,0.4,0.8,00:00:00:399,-,-,-,-,-,-,-,-
566727.5,14:47:22:368,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,225.8,260.5,97.3,-251.9,0.4,0.4,0.8,00:00:00:399,-,-,-,-,-,-,-,-
566744.1,14:47:22:384,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,235.0,266.1,107.1,-230.5,0.3,0.4,0.9,00:00:00:432,-,-,-,-,-,-,-,-
566760.7,14:47:22:401,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,230.9,255.1,102.7,-244.6,0.3,0.4,0.9,00:00:00:432,-,-,-,-,-,-,-,-
566777.2,14:47:22:417,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,230.6,255.5,102.7,-244.6,0.3,0.4,0.9,00:00:00:432,-,-,-,-,-,-,-,-
566794.0,14:47:22:434,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,223.1,250.2,94.9,-260.3,0.4,0.4,0.8,00:00:00:466,-,-,-,-,-,-,-,-
566810.5,14:47:22:451,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,222.0,266.0,94.9,-260.3,0.4,0.4,0.8,00:00:00:499,-,-,-,-,-,-,-,-
566827.2,14:47:22:467,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,289.6,167.2,67.2,-321.4,0.4,0.4,0.8,00:00:00:499,-,-,-,-,-,-,-,-
566843.6,14:47:22:484,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,276.9,147.6,39.0,-384.7,0.4,0.5,0.8,00:00:00:532,-,-,-,-,-,-,-,-
566860.3,14:47:22:500,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,532.7,381.9,0.0,0.0,0.0,0.0,0.0,00:00:00:532,-,-,-,-,-,-,-,-
566877.0,14:47:22:517,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,301.3,230.0,77.6,-296.6,0.4,0.4,0.8,00:00:00:565,-,-,-,-,-,-,-,-
566893.5,14:47:22:534,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,314.4,250.6,106.1,-236.8,0.3,0.4,0.9,00:00:00:565,-,-,-,-,-,-,-,-
566910.0,14:47:22:550,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,311.9,268.9,91.2,-269.7,0.4,0.4,0.8,00:00:00:565,-,-,-,-,-,-,-,-
566926.7,14:47:22:567,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,318.3,299.2,95.0,-262.1,0.4,0.4,0.8,00:00:00:598,-,-,-,-,-,-,-,-
566943.2,14:47:22:583,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,322.4,309.9,101.9,-245.8,0.3,0.4,0.9,00:00:00:631,-,-,-,-,-,-,-,-
566959.9,14:47:22:600,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,96.7,139.5,112.8,-222.5,0.3,0.4,0.9,00:00:00:631,-,-,-,-,-,-,-,-
566976.4,14:47:22:616,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,328.1,318.0,107.4,-243.8,0.3,0.4,0.9,00:00:00:631,-,-,-,-,-,-,-,-
566993.0,14:47:22:633,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,331.0,322.8,112.5,-241.6,0.3,0.4,0.9,00:00:00:665,-,-,-,-,-,-,-,-
567009.8,14:47:22:650,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,331.4,324.9,112.2,-247.0,0.3,0.4,0.9,00:00:00:698,-,-,-,-,-,-,-,-
567026.2,14:47:22:666,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,96.1,117.5,112.0,-251.4,0.3,0.4,0.9,00:00:00:698,-,-,-,-,-,-,-,-
567042.8,14:47:22:683,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,257.8,290.1,128.2,-216.8,0.3,0.4,0.9,00:00:00:731,-,-,-,-,-,-,-,-
567059.4,14:47:22:699,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,265.8,296.3,136.8,-197.8,0.3,0.4,0.9,00:00:00:731,-,-,-,-,-,-,-,-
567076.0,14:47:22:716,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,276.7,304.5,148.9,-172.0,0.3,0.3,0.9,00:00:00:765,-,-,-,-,-,-,-,-
567092.8,14:47:22:733,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,271.3,299.9,142.8,-185.9,0.3,0.4,0.9,00:00:00:765,-,-,-,-,-,-,-,-
567109.3,14:47:22:749,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,125.1,164.9,142.8,-185.9,0.3,0.4,0.9,00:00:00:798,-,-,-,-,-,-,-,-
567125.8,14:47:22:766,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,117.4,151.2,134.7,-204.5,0.3,0.4,0.9,00:00:00:798,-,-,-,-,-,-,-,-
567142.7,14:47:22:783,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,255.4,283.9,125.9,-223.6,0.3,0.4,0.9,00:00:00:831,-,-,-,-,-,-,-,-
567159.0,14:47:22:799,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,227.7,262.5,98.0,-269.5,0.3,0.4,0.8,00:00:00:831,-,-,-,-,-,-,-,-
567175.6,14:47:22:816,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,230.2,283.9,99.2,-244.1,0.4,0.4,0.9,00:00:00:831,-,-,-,-,-,-,-,-
567192.1,14:47:22:832,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,236.2,288.2,105.1,-230.9,0.3,0.4,0.9,00:00:00:865,-,-,-,-,-,-,-,-
567208.8,14:47:22:849,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,217.2,276.1,86.5,-269.1,0.4,0.4,0.8,00:00:00:865,-,-,-,-,-,-,-,-
567225.6,14:47:22:866,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,211.2,263.4,80.0,-282.2,0.4,0.4,0.8,00:00:00:898,-,-,-,-,-,-,-,-
567241.9,14:47:22:882,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,300.8,196.0,81.6,-278.0,0.4,0.4,0.8,00:00:00:931,-,-,-,-,-,-,-,-
567258.6,14:47:22:899,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,208.8,283.9,82.8,-275.4,0.4,0.4,0.8,00:00:00:931,-,-,-,-,-,-,-,-
567275.2,14:47:22:915,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,213.7,294.0,88.3,-250.4,0.4,0.4,0.8,00:00:00:965,-,-,-,-,-,-,-,-
567291.8,14:47:22:932,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,293.9,197.5,74.6,-271.3,0.4,0.4,0.8,00:00:00:965,-,-,-,-,-,-,-,-
567308.4,14:47:22:948,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,196.6,287.3,72.8,-267.4,0.4,0.4,0.8,00:00:00:998,-,-,-,-,-,-,-,-
567325.1,14:47:22:965,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,285.3,222.9,50.1,-313.3,0.4,0.4,0.8,00:00:00:998,-,-,-,-,-,-,-,-
567341.7,14:47:22:982,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,191.4,311.1,71.0,-254.6,0.4,0.4,0.8,00:00:00:998,-,-,-,-,-,-,-,-
567358.1,14:47:22:998,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,278.1,218.5,41.8,-306.0,0.4,0.4,0.8,00:00:01:031,-,-,-,-,-,-,-,-
567375.0,14:47:23:015,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,268.7,203.1,35.4,-284.8,0.4,0.4,0.8,00:00:01:031,-,-,-,-,-,-,-,-
567391.4,14:47:23:031,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,268.4,200.9,33.5,-285.6,0.4,0.4,0.8,00:00:01:065,-,-,-,-,-,-,-,-
567407.9,14:47:23:048,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,268.0,205.4,33.5,-285.6,0.4,0.4,0.8,00:00:01:065,-,-,-,-,-,-,-,-
567424.5,14:47:23:065,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,268.1,205.8,33.5,-285.6,0.4,0.4,0.8,00:00:01:065,-,-,-,-,-,-,-,-
567441.1,14:47:23:081,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,259.4,203.6,16.1,-319.4,0.4,0.4,0.8,00:00:01:097,-,-,-,-,-,-,-,-
567457.9,14:47:23:098,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,267.4,215.0,33.5,-285.6,0.4,0.4,0.8,00:00:01:130,-,-,-,-,-,-,-,-
567474.5,14:47:23:115,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,266.3,212.5,31.1,-292.7,0.4,0.4,0.8,00:00:01:164,-,-,-,-,-,-,-,-
567490.9,14:47:23:131,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,266.3,212.5,31.1,-292.7,0.4,0.4,0.8,00:00:01:164,-,-,-,-,-,-,-,-
567507.5,14:47:23:148,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,259.7,203.3,18.1,-322.7,0.4,0.4,0.8,00:00:01:197,-,-,-,-,-,-,-,-
567524.1,14:47:23:164,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,251.9,196.5,3.1,-341.2,0.4,0.4,0.8,00:00:01:197,-,-,-,-,-,-,-,-
567540.8,14:47:23:181,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,260.0,215.8,19.8,-297.4,0.4,0.4,0.8,00:00:01:230,-,-,-,-,-,-,-,-
567557.3,14:47:23:197,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,261.1,217.5,25.0,-285.6,0.4,0.4,0.8,00:00:01:230,-,-,-,-,-,-,-,-
567574.0,14:47:23:214,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,261.1,217.5,25.0,-285.6,0.4,0.4,0.8,00:00:01:230,-,-,-,-,-,-,-,-
567590.6,14:47:23:231,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,-168.4,903.8,25.0,-285.6,0.4,0.4,0.8,00:00:01:264,-,-,-,-,-,-,-,-
567607.9,14:47:23:248,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,257.4,210.9,17.6,-300.3,0.4,0.4,0.8,00:00:01:264,-,-,-,-,-,-,-,-
567623.6,14:47:23:264,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,251.9,208.3,16.1,-299.2,0.4,0.4,0.8,00:00:01:297,-,-,-,-,-,-,-,-
567640.8,14:47:23:281,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,262.1,215.7,32.1,-257.4,0.4,0.4,0.8,00:00:01:330,-,-,-,-,-,-,-,-
567657.0,14:47:23:297,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,257.7,211.4,34.3,-253.0,0.4,0.4,0.8,00:00:01:330,-,-,-,-,-,-,-,-
567673.5,14:47:23:314,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,144.1,300.6,34.2,-252.7,0.4,0.4,0.8,00:00:01:330,-,-,-,-,-,-,-,-
567690.1,14:47:23:330,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,258.6,216.6,35.3,-255.4,0.4,0.4,0.8,00:00:01:364,-,-,-,-,-,-,-,-
567707.5,14:47:23:348,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,259.8,208.1,27.6,-277.9,0.4,0.4,0.8,00:00:01:397,-,-,-,-,-,-,-,-
567723.4,14:47:23:363,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,258.6,208.6,21.9,-294.5,0.4,0.4,0.8,00:00:01:397,-,-,-,-,-,-,-,-
567740.0,14:47:23:380,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,252.5,203.0,21.9,-294.5,0.4,0.4,0.8,00:00:01:397,-,-,-,-,-,-,-,-
567756.6,14:47:23:397,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,252.2,202.9,21.9,-294.5,0.4,0.4,0.8,00:00:01:430,-,-,-,-,-,-,-,-
567773.0,14:47:23:413,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,258.2,207.9,21.9,-294.5,0.4,0.4,0.8,00:00:01:430,-,-,-,-,-,-,-,-
567790.0,14:47:23:430,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,260.8,213.7,27.6,-277.9,0.4,0.4,0.8,00:00:01:464,-,-,-,-,-,-,-,-
567806.3,14:47:23:446,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,260.8,213.7,27.6,-277.9,0.4,0.4,0.8,00:00:01:464,-,-,-,-,-,-,-,-
567823.1,14:47:23:463,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,4.0,158.2,340.2,46.4,-228.7,0.4,0.4,0.8,00:00:01:497,-,-,-,-,-,-,-,-
567839.5,14:47:23:480,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,260.5,217.9,29.8,-260.4,0.4,0.4,0.8,00:00:01:530,-,-,-,-,-,-,-,-
567856.0,14:47:23:496,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,252.6,202.8,12.9,-292.3,0.4,0.4,0.8,00:00:01:530,-,-,-,-,-,-,-,-
567873.0,14:47:23:513,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,253.1,210.3,12.9,-292.3,0.4,0.4,0.8,00:00:01:530,-,-,-,-,-,-,-,-
567889.2,14:47:23:529,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,253.1,210.3,12.9,-292.3,0.4,0.4,0.8,00:00:01:564,-,-,-,-,-,-,-,-
567905.8,14:47:23:546,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,253.1,210.3,12.9,-292.3,0.4,0.4,0.8,00:00:01:564,-,-,-,-,-,-,-,-
567922.4,14:47:23:562,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,253.1,210.3,12.9,-292.3,0.4,0.4,0.8,00:00:01:564,-,-,-,-,-,-,-,-
567939.3,14:47:23:579,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,253.1,210.3,12.9,-292.3,0.4,0.4,0.8,00:00:01:629,-,-,-,-,-,-,-,-
567955.9,14:47:23:596,Trial001,Ethan lane 3-3-recording.avi,0.0,191910.3,Ethan lane 3,DarkGoldenrod,99.8,Eye,Blink,1,0.0,252.8,209.4,12.9,-292.3,0.4,0.4,0.8,00:00:01:629,-,-,-,-,-,-,-,-
