RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Binocular,Index Binocular,Pupil Diameter Right [mm],Point of Regard Binocular X [px],Point of Regard Binocular Y [px],Point of Regard Right X [px],Point of Regard Right Y [px],Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Video Time [h:m:s:ms],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
0.009166669999999044,15:02:29:895,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,4.0,11.3,93.7,-38.9,-229.6,0.5,0.4,0.8,00:00:13:342,-,-,-,-,-,-,-,-
0.025566670000140235,15:02:29:911,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,4.0,11.3,91.2,-38.9,-229.6,0.5,0.4,0.8,00:00:13:342,-,-,-,-,-,-,-,-
0.042366670000186346,15:02:29:928,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,4.0,14.6,93.0,-38.9,-229.6,0.5,0.4,0.8,00:00:13:375,-,-,-,-,-,-,-,-
0.05876667000009306,15:02:29:944,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,4.0,14.4,94.1,-38.9,-229.6,0.5,0.4,0.8,00:00:13:375,-,-,-,-,-,-,-,-
0.07556667000013917,15:02:29:961,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,7.2,37.1,120.0,-14.6,-217.9,0.4,0.4,0.8,00:00:13:375,-,-,-,-,-,-,-,-
0.0920666700001398,15:02:29:977,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,7.2,28.6,125.1,-24.9,-248.7,0.4,0.4,0.8,00:00:13:408,-,-,-,-,-,-,-,-
0.10866666999999985,15:02:29:994,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,7.1,41.3,134.7,-12.0,-226.2,0.4,0.4,0.8,00:00:13:442,-,-,-,-,-,-,-,-
0.12526667000009262,15:02:30:011,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,7.3,34.4,129.7,-17.6,-242.3,0.4,0.4,0.8,00:00:13:442,-,-,-,-,-,-,-,-
0.14186667000018538,15:02:30:027,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,7.0,36.6,132.8,-14.4,-235.5,0.4,0.4,0.8,00:00:13:475,-,-,-,-,-,-,-,-
0.15846667000004544,15:02:30:044,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,7.1,33.7,138.5,-14.4,-235.5,0.4,0.4,0.8,00:00:13:475,-,-,-,-,-,-,-,-
0.17536667000018547,15:02:30:061,Trial001,Ethan lane 6_1-8-recording.avi,0.0,196540.3,Ethan lane 6_1,DarkOliveGreen,100.0,Eye,Blink,2,7.1,34.0,138.2,-14.4,-235.5,0.4,0.4,0.8,00:00:13:508,-,-,-,-,-,-,-,-
